City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
385,Shaowu,CN,2022-06-28 18:09:46,27.3409,117.4831,77.43,78,100,1.34
386,Hamilton,US,2022-06-28 18:05:45,39.1834,-84.5333,80.26,38,0,4.61
387,Sao Filipe,CV,2022-06-28 18:09:46,14.8961,-24.4956,75.78,77,92,13.96
388,Gelemso,ET,2022-06-28 18:09:47,8.8167,40.5167,67.96,60,66,9.35
389,Narsaq,GL,2022-06-28 18:09:47,60.9167,-46.05,53.82,73,100,8.95
390,Vila Velha,BR,2022-06-28 18:09:47,-20.3297,-40.2925,76.95,60,20,10.36
391,Raudeberg,NO,2022-06-28 18:09:48,61.9875,5.1352,60.96,81,44,2.39
392,Singleton,AU,2022-06-28 18:09:48,-32.5667,151.1833,45.99,89,76,1.99
393,Kosh-Agach,RU,2022-06-28 18:09:48,50.0,88.6667,52.59,79,59,3.47
394,Basudebpur,IN,2022-06-28 18:09:49,21.1353,86.7386,83.91,80,100,7.9
395,Kachug,RU,2022-06-28 18:09:49,53.9606,105.8817,68.22,75,80,9.26
396,Nurlat,RU,2022-06-28 18:09:50,54.4277,50.8051,48.34,81,17,6.93
397,Constitucion,CL,2022-06-28 18:09:51,-35.3333,-72.4167,55.87,67,98,6.8
398,Coihaique,CL,2022-06-28 18:09:51,-45.5752,-72.0662,43.41,87,75,6.91
399,Marienburg,PL,2022-06-28 18:09:51,54.0359,19.0266,69.85,85,100,6.42
400,Moyale,KE,2022-06-28 18:09:51,3.5167,39.0584,73.99,43,86,10.04
401,Milkovo,RU,2022-06-28 18:09:52,54.7167,158.6167,53.19,74,1,3.18
402,Nanyang,CN,2022-06-28 18:09:52,32.9947,112.5328,78.4,74,0,3.38
403,Indramayu,ID,2022-06-28 18:09:52,-6.3264,108.32,77.5,70,99,10.13
404,Bima,ID,2022-06-28 18:09:53,-8.4667,118.7167,73.15,94,23,4.16
405,Sorland,NO,2022-06-28 18:09:53,67.667,12.6934,62.46,74,80,0.72
406,Granville,AU,2022-06-28 18:09:53,-33.8333,151.0167,51.06,84,40,6.91
407,Vila Franca Do Campo,PT,2022-06-28 18:09:53,37.7167,-25.4333,68.41,80,22,6.02
408,Kaabong,UG,2022-06-28 18:09:54,3.4836,34.1492,67.93,66,55,1.63
409,Te Anau,NZ,2022-06-28 18:09:54,-45.4167,167.7167,40.71,93,100,6.33
410,Lethem,GY,2022-06-28 18:09:54,3.3803,-59.7968,79.75,77,98,6.62
411,Leander,US,2022-06-28 18:09:55,30.5788,-97.8531,87.76,69,100,6.91
412,Itarema,BR,2022-06-28 18:07:20,-2.9248,-39.9167,82.58,61,20,14.36
413,Hambantota,LK,2022-06-28 18:07:57,6.1241,81.1185,79.9,78,41,19.3
414,Wanning,CN,2022-06-28 18:10:55,18.8003,110.3967,80.47,91,85,6.49
415,Norman Wells,CA,2022-06-28 18:10:56,65.282,-126.8329,79.2,28,81,5.84
416,Makakilo City,US,2022-06-28 18:08:25,21.3469,-158.0858,79.12,64,20,12.66
417,Garmsar,IR,2022-06-28 18:10:56,35.2182,52.3409,100.11,7,0,10.0
418,Ilanskiy,RU,2022-06-28 18:10:57,56.2358,96.065,53.24,86,26,3.6
419,Sambava,MG,2022-06-28 18:10:57,-14.2667,50.1667,70.68,76,39,20.62
420,Port-Cartier,CA,2022-06-28 18:10:57,50.0334,-66.8654,63.75,57,65,10.8
421,Sumenep,ID,2022-06-28 18:10:58,-7.0167,113.8667,77.11,75,67,5.44
422,San Luis,AR,2022-06-28 18:10:58,-33.295,-66.3356,63.61,31,0,18.21
423,Faanui,PF,2022-06-28 18:10:58,-16.4833,-151.75,79.7,73,24,21.34
424,Bayan,CN,2022-06-28 18:10:59,46.0833,127.4,62.91,95,44,6.33
425,Saint Anthony,US,2022-06-28 18:10:59,45.0205,-93.218,83.08,46,0,14.97
426,Saint-Pierre,RE,2022-06-28 18:10:59,-21.3393,55.4781,65.91,72,75,9.22
427,Ormond Beach,US,2022-06-28 18:06:53,29.2858,-81.0559,91.09,63,40,11.5
428,Manicore,BR,2022-06-28 18:11:00,-5.8092,-61.3003,94.17,36,32,1.25
429,Sangmelima,CM,2022-06-28 18:11:01,2.9333,11.9833,70.99,90,100,1.23
430,Grand Gaube,MU,2022-06-28 18:11:01,-20.0064,57.6608,71.82,58,14,20.27
431,Isangel,VU,2022-06-28 18:11:02,-19.55,169.2667,77.11,94,20,4.61
432,Pudozh,RU,2022-06-28 18:11:02,61.8099,36.5345,57.9,59,0,4.32
433,Coahuayana,MX,2022-06-28 18:11:03,18.7333,-103.6833,85.73,59,100,1.34
434,Borogontsy,RU,2022-06-28 18:11:03,62.6683,131.1683,50.02,72,71,5.37
435,Kushima,JP,2022-06-28 18:11:03,31.4583,131.2333,76.66,97,80,3.6
436,Xiongzhou,CN,2022-06-28 18:11:04,25.1167,114.3,77.54,86,100,2.19
437,Saquena,PE,2022-06-28 18:11:04,-4.6667,-73.5167,91.53,46,91,1.3
438,Sioux Lookout,CA,2022-06-28 18:08:02,50.1001,-91.917,61.66,36,70,11.92
439,Hasaki,JP,2022-06-28 18:11:04,35.7333,140.8333,75.6,88,93,11.1
440,Haicheng,CN,2022-06-28 18:11:05,40.8516,122.7475,68.13,95,75,4.0
441,Pampa,US,2022-06-28 18:11:05,35.5362,-100.9599,83.19,57,0,8.05
442,Miles City,US,2022-06-28 18:11:05,46.4083,-105.8406,83.37,34,0,8.05
443,Faya,SA,2022-06-28 18:11:06,18.3851,42.4509,72.12,38,89,4.83
444,Mango,US,2022-06-28 18:11:06,27.9797,-82.3065,95.05,65,40,1.99
445,Mayya,RU,2022-06-28 18:11:06,61.7333,130.2811,54.72,94,56,2.21
446,Pitimbu,BR,2022-06-28 18:11:07,-7.4706,-34.8086,80.1,77,33,14.97
447,Brownwood,US,2022-06-28 18:10:30,31.7093,-98.9912,87.12,56,40,4.61
448,Nyakabindi,TZ,2022-06-28 18:11:07,-2.6333,33.9833,72.21,40,72,10.22
449,Plouzane,FR,2022-06-28 18:10:32,48.3833,-4.6167,62.92,94,100,20.71
450,Peterhead,GB,2022-06-28 18:11:08,57.5058,-1.7981,58.66,89,100,23.04
451,Newport,GB,2022-06-28 18:07:18,51.5877,-2.9984,63.45,82,100,19.19
452,Suba,PH,2022-06-28 18:11:08,10.8438,121.0102,82.02,77,100,8.93
453,Ainazi,LV,2022-06-28 18:11:09,57.8636,24.3578,70.38,85,74,8.03
454,Tongliao,CN,2022-06-28 18:11:09,43.6125,122.2653,69.4,88,93,6.62
455,Ketchikan,US,2022-06-28 18:11:10,55.3422,-131.6461,57.67,94,100,9.22
456,Reshetylivka,UA,2022-06-28 18:11:10,49.565,34.0782,69.08,76,51,7.58
457,Tiarei,PF,2022-06-28 18:11:10,-17.5333,-149.3333,78.82,70,4,21.21
458,Moerai,PF,2022-06-28 18:11:11,-22.4333,-151.3333,74.68,79,89,23.42
459,Bam,IR,2022-06-28 18:11:11,29.106,58.357,97.79,8,3,8.14
460,Plainview,US,2022-06-28 18:11:12,40.7765,-73.4673,78.51,53,75,8.01
461,Shingu,JP,2022-06-28 18:12:12,33.7333,135.9833,73.56,95,92,6.29
462,Klyuchevskiy,RU,2022-06-28 18:12:13,53.5317,119.4519,60.98,80,13,2.62
463,Payo,ID,2022-06-28 18:12:13,-3.7508,103.6372,72.79,98,100,0.94
464,Katherine,AU,2022-06-28 18:12:13,-14.4667,132.2667,59.32,88,100,9.22
465,Mabaruma,GY,2022-06-28 18:12:14,8.2,-59.7833,75.69,96,100,4.27
466,Monterey,US,2022-06-28 18:12:14,36.2505,-121.2516,93.18,13,0,7.23
467,Nizwa,OM,2022-06-28 18:12:15,22.9333,57.5333,89.37,51,70,4.59
468,Pacific Grove,US,2022-06-28 18:12:15,36.6177,-121.9166,78.21,84,20,11.99
469,Olinda,BR,2022-06-28 18:12:15,-8.0089,-34.8553,80.33,74,40,16.11
470,Pavlodar,KZ,2022-06-28 18:12:15,52.3,76.95,64.2,52,0,11.18
471,Bairiki,KI,2022-06-28 18:12:16,1.3292,172.9752,80.6,83,75,13.8
472,Billings,US,2022-06-28 18:12:16,45.7833,-108.5007,89.67,41,20,5.01
473,Giyani,ZA,2022-06-28 18:12:17,-23.3025,30.7187,57.58,86,57,5.7
474,Tanout,NE,2022-06-28 18:12:18,14.9709,8.8879,100.58,14,28,4.68
475,Breytovo,RU,2022-06-28 18:12:18,58.2993,37.8617,58.55,67,0,7.23
476,Mocuba,MZ,2022-06-28 18:12:18,-16.8392,36.9856,64.54,98,94,2.39
477,Naurskaya,RU,2022-06-28 18:12:19,43.6519,45.3133,68.94,57,74,2.37
478,Zhangjiakou,CN,2022-06-28 18:12:19,40.81,114.8794,66.88,80,100,2.33
479,The Pas,CA,2022-06-28 18:12:19,53.8251,-101.2541,63.64,42,12,8.48
480,Abashiri,JP,2022-06-28 18:12:20,44.0213,144.2697,60.94,99,100,8.79
481,Shache,CN,2022-06-28 18:12:20,38.4167,77.2406,87.76,20,85,3.38
482,Komsomolskiy,UZ,2022-06-28 18:12:21,40.4272,71.7189,89.58,19,0,9.15
483,Saint-Augustin,CA,2022-06-28 18:12:21,51.226,-58.6502,75.11,42,99,21.23
484,Sisimiut,GL,2022-06-28 18:12:21,66.9395,-53.6735,50.85,61,50,9.8
485,Uyemskiy,RU,2022-06-28 18:12:22,64.4743,40.8524,57.25,66,0,4.47
486,Syracuse,IT,2022-06-28 18:09:15,37.0881,15.2792,91.31,58,5,5.66
487,Lorengau,PG,2022-06-28 18:12:22,-2.0226,147.2712,80.69,75,74,6.42
488,Aguimes,ES,2022-06-28 18:12:23,27.9054,-15.4461,72.66,60,20,31.07
489,Doha,QA,2022-06-28 18:08:10,25.2867,51.5333,94.98,29,0,9.22
490,Pekalongan,ID,2022-06-28 18:12:23,-6.8886,109.6753,70.02,80,95,6.44
491,Iracoubo,GF,2022-06-28 18:12:23,5.4802,-53.2011,80.98,84,64,4.16
492,Awbari,LY,2022-06-28 18:12:24,26.5921,12.7805,97.79,9,0,11.27
493,Tirano,IT,2022-06-28 18:12:24,46.2154,10.1679,76.6,88,94,4.9
494,Russko-Vysotskoye,RU,2022-06-28 18:12:25,59.6996,29.944,74.14,59,12,8.66
495,Mankono,CI,2022-06-28 18:12:25,8.0586,-6.1897,80.55,74,95,2.21
496,Dongning,CN,2022-06-28 18:12:25,44.0622,131.1207,65.64,96,100,2.13
497,Karoi,ZW,2022-06-28 18:12:26,-16.8099,29.6925,55.09,63,99,4.94
498,Jieshi,CN,2022-06-28 18:12:26,22.8134,115.8257,81.7,86,100,6.96
499,Lakes Entrance,AU,2022-06-28 18:12:27,-37.8811,147.981,35.17,71,4,5.06
500,Genhe,CN,2022-06-28 18:12:27,50.7833,121.5167,60.51,78,55,2.19
501,Christchurch,NZ,2022-06-28 18:12:02,-43.5333,172.6333,38.91,92,100,2.3
502,Yoichi,JP,2022-06-28 18:12:27,43.2039,140.7703,68.29,95,100,9.1
503,Naqadeh,IR,2022-06-28 18:12:28,36.9553,45.388,70.9,27,0,6.73
504,Chik Ballapur,IN,2022-06-28 18:08:14,13.4342,77.7242,74.91,79,100,11.07
505,Honningsvag,NO,2022-06-28 18:12:28,70.9821,25.9704,65.95,63,15,0.0
506,Kupang,ID,2022-06-28 18:12:29,-10.1667,123.5833,77.5,82,85,13.65
507,Touros,BR,2022-06-28 18:13:29,-5.1989,-35.4608,82.09,70,65,15.84
508,Puerto Del Rosario,ES,2022-06-28 18:13:29,28.5004,-13.8627,74.95,57,75,21.85
509,Hailey,US,2022-06-28 18:13:30,43.5196,-114.3153,82.8,31,40,4.61
510,Adeje,ES,2022-06-28 18:10:19,28.1227,-16.726,74.28,75,40,25.32
511,Algiers,DZ,2022-06-28 18:08:43,36.7525,3.042,78.62,65,20,12.66
512,Marsaxlokk,MT,2022-06-28 18:13:30,35.8419,14.5431,88.41,37,0,6.91
513,Codrington,AU,2022-06-28 18:13:30,-38.2667,141.9667,42.75,67,20,13.51
514,Katsuura,JP,2022-06-28 18:09:17,35.1333,140.3,74.66,92,92,19.98
515,Warmbad,NA,2022-06-28 18:13:31,-28.45,18.7333,61.39,46,0,10.74
516,Qinggang,CN,2022-06-28 18:13:31,46.6833,126.0833,65.53,85,86,2.91
517,Stawell,AU,2022-06-28 18:13:32,-37.05,142.7667,36.57,91,65,6.2
518,Wilmington,US,2022-06-28 18:11:24,34.2257,-77.9447,81.99,68,0,9.22
519,Tadine,NC,2022-06-28 18:13:32,-21.55,167.8833,71.62,83,100,12.68
520,Jiuquan,CN,2022-06-28 18:13:33,39.7432,98.5174,80.29,16,76,6.71
521,Cardoso,BR,2022-06-28 18:13:33,-20.0819,-49.9142,84.04,30,2,5.75
522,Cockburn Town,TC,2022-06-28 18:13:33,21.4612,-71.1419,82.8,74,86,17.78
523,Lloydminster,CA,2022-06-28 18:13:33,53.2835,-110.0016,61.47,58,24,8.97
524,San Quintin,MX,2022-06-28 18:13:34,30.4833,-115.95,77.54,57,5,8.08
525,Tocopilla,CL,2022-06-28 18:13:34,-22.092,-70.1979,70.38,60,7,13.47
526,Koslan,RU,2022-06-28 18:13:34,63.4564,48.8989,53.64,45,25,7.94
527,Srednekolymsk,RU,2022-06-28 18:12:21,67.45,153.6833,46.35,87,100,9.89
528,Vestmanna,FO,2022-06-28 18:13:35,62.1564,-7.1664,50.92,93,75,18.41
529,Ileza,RU,2022-06-28 18:13:35,61.0533,43.9002,49.23,61,20,4.9
530,Northam,GB,2022-06-28 18:13:36,51.0333,-4.2167,58.24,95,100,19.22
531,Lengshuijiang,CN,2022-06-28 18:13:36,27.6881,111.4294,75.4,95,68,2.06
532,Pochutla,MX,2022-06-28 18:13:37,15.7432,-96.4661,87.82,58,73,5.48
533,Qingdao,CN,2022-06-28 18:12:02,36.0986,120.3719,73.24,96,12,3.0
534,Thunder Bay,CA,2022-06-28 18:13:37,48.4001,-89.3168,63.25,48,99,9.64
535,Beringovskiy,RU,2022-06-28 18:13:38,63.05,179.3167,47.46,85,62,12.77
536,Birao,CF,2022-06-28 18:13:38,10.2849,22.7882,75.45,72,97,2.95
537,Behshahr,IR,2022-06-28 18:13:38,36.6923,53.5526,76.78,75,0,4.63
538,Paducah,US,2022-06-28 18:10:46,37.0834,-88.6001,79.39,46,0,9.22
539,Ziarat,PK,2022-06-28 18:13:39,30.3823,67.7282,72.59,30,11,2.68
540,Brae,GB,2022-06-28 18:13:39,60.3964,-1.353,56.88,79,99,19.95
541,Gongzhuling,CN,2022-06-28 18:13:39,43.5008,124.8198,67.12,96,84,5.5
542,Westport,US,2022-06-28 18:12:48,41.1415,-73.3579,78.89,55,40,12.66
543,Bathsheba,BB,2022-06-28 18:13:40,13.2167,-59.5167,84.81,74,75,28.77
544,Ocos,GT,2022-06-28 18:13:40,14.5094,-92.1933,86.18,75,8,6.02
545,Ingham,US,2022-06-28 18:13:41,42.6,-84.3833,80.22,38,0,4.61
546,Koumac,NC,2022-06-28 18:13:41,-20.5667,164.2833,71.92,84,95,13.53
547,Ternate,ID,2022-06-28 18:13:41,0.8,127.4,79.92,80,98,3.06
548,Buenos Aires,AR,2022-06-28 18:08:45,-34.6132,-58.3772,59.95,58,0,3.44
549,Opuwo,NA,2022-06-28 18:13:41,-18.0607,13.84,62.04,35,0,9.35
550,Grindavik,IS,2022-06-28 18:13:42,63.8424,-22.4338,57.67,67,40,11.5
551,Mehamn,NO,2022-06-28 18:13:42,71.0357,27.8492,71.55,64,10,0.0
552,Karema,TZ,2022-06-28 18:13:42,-6.8205,30.4389,70.99,54,14,6.96
553,Russell,US,2022-06-28 18:12:13,32.3502,-85.1999,93.11,40,0,3.44
554,Cheney,US,2022-06-28 18:14:43,47.4874,-117.5758,81.28,34,20,18.41
555,Grand-Lahou,CI,2022-06-28 18:14:43,5.1367,-5.0242,79.3,81,70,7.92
556,Neiafu,TO,2022-06-28 18:14:44,-18.65,-173.9833,75.88,100,20,3.44
557,Whitianga,NZ,2022-06-28 18:14:44,-36.8333,175.7,56.21,85,99,5.48
558,Farrukhnagar,IN,2022-06-28 18:14:45,17.0778,78.2011,74.91,89,100,5.39
559,Ushtobe,KZ,2022-06-28 18:14:45,45.2514,77.9838,76.5,27,0,11.86
560,Am Timan,TD,2022-06-28 18:14:45,11.0297,20.2827,82.92,59,97,2.37
561,Belyy Yar,RU,2022-06-28 18:14:46,53.6039,91.3903,59.86,72,0,4.47
562,San Juan,AR,2022-06-28 18:10:03,-31.5375,-68.5364,66.15,15,0,16.49
563,Lucea,JM,2022-06-28 18:14:46,18.451,-78.1736,85.86,74,80,8.7
564,Chita,RU,2022-06-28 18:13:26,52.0333,113.55,55.29,94,10,0.0
565,Barcelos,PT,2022-06-28 18:11:34,41.5388,-8.6151,75.92,64,32,11.25
566,Olafsvik,IS,2022-06-28 18:14:47,64.8945,-23.7142,50.59,82,70,7.4
567,Jining,CN,2022-06-28 18:14:47,35.405,116.5814,78.62,77,8,7.23
568,Kedougou,SN,2022-06-28 18:14:48,12.5579,-12.1743,86.58,74,0,4.61
569,Sandusky,US,2022-06-28 18:10:27,41.3501,-83.1332,78.76,35,0,1.01
570,Saldanha,ZA,2022-06-28 18:14:48,-33.0117,17.9442,64.74,46,0,11.36
571,Waingapu,ID,2022-06-28 18:14:48,-9.6567,120.2641,76.59,83,35,13.33
572,Whyalla,AU,2022-06-28 18:14:23,-33.0333,137.5833,50.77,42,79,10.45
573,Kalininsk,RU,2022-06-28 18:14:49,51.5,44.4758,60.85,70,10,8.86
574,Malanje,AO,2022-06-28 18:14:49,-9.5402,16.341,68.02,32,9,4.29
575,Pandan,PH,2022-06-28 18:14:50,14.0453,124.1694,78.76,87,99,7.78
576,Biak,ID,2022-06-28 18:14:50,-0.9131,122.8766,75.7,84,100,4.92
577,Cap Malheureux,MU,2022-06-28 18:14:51,-19.9842,57.6142,71.78,58,18,20.36
